image_path,true_class_idx,true_class_name,top1_pred_idx,top1_pred_name,top1_confidence,conformal_set_idx,conformal_set_names,set_size,is_singleton,true_label_covered,top1_correct
data/raw/OTU_2d/images/750.JPG,6,Simple cyst,0,Chocolate cyst,0.9284894466400146,"[0, 1, 3, 4, 6, 7]","['Chocolate cyst', 'Serous cystadenoma', 'Theca cell tumour', 'Clear cell carcinoma', 'Simple cyst', 'Normal ovary']",6,False,True,False
data/raw/OTU_2d/images/888.JPG,5,Dermoid cyst,1,Serous cystadenoma,0.32941824197769165,"[1, 4, 5, 6, 7]","['Serous cystadenoma', 'Clear cell carcinoma', 'Dermoid cyst', 'Simple cyst', 'Normal ovary']",5,False,True,False
data/raw/OTU_2d/images/247.JPG,5,Dermoid cyst,5,Dermoid cyst,0.7015169858932495,"[0, 3, 5, 7]","['Chocolate cyst', 'Theca cell tumour', 'Dermoid cyst', 'Normal ovary']",4,False,True,True
data/raw/OTU_2d/images/500.JPG,4,Clear cell carcinoma,4,Clear cell carcinoma,0.9997448325157166,[4],['Clear cell carcinoma'],1,True,True,True
data/raw/OTU_2d/images/342.JPG,1,Serous cystadenoma,0,Chocolate cyst,0.2660827934741974,"[0, 1, 2, 3, 4, 7]","['Chocolate cyst', 'Serous cystadenoma', 'Teratoma', 'Theca cell tumour', 'Clear cell carcinoma', 'Normal ovary']",6,False,True,False
data/raw/OTU_2d/images/622.JPG,3,Theca cell tumour,1,Serous cystadenoma,0.8533554077148438,"[1, 3, 4, 7]","['Serous cystadenoma', 'Theca cell tumour', 'Clear cell carcinoma', 'Normal ovary']",4,False,True,False
data/raw/OTU_2d/images/411.JPG,4,Clear cell carcinoma,0,Chocolate cyst,0.3152514398097992,"[0, 1, 2, 3, 4, 6, 7]","['Chocolate cyst', 'Serous cystadenoma', 'Teratoma', 'Theca cell tumour', 'Clear cell carcinoma', 'Simple cyst', 'Normal ovary']",7,False,True,False
data/raw/OTU_2d/images/641.JPG,0,Chocolate cyst,0,Chocolate cyst,0.8698461055755615,"[0, 1, 3, 4, 6, 7]","['Chocolate cyst', 'Serous cystadenoma', 'Theca cell tumour', 'Clear cell carcinoma', 'Simple cyst', 'Normal ovary']",6,False,True,True
data/raw/OTU_2d/images/324.JPG,1,Serous cystadenoma,1,Serous cystadenoma,0.8235362768173218,"[1, 3, 4, 6, 7]","['Serous cystadenoma', 'Theca cell tumour', 'Clear cell carcinoma', 'Simple cyst', 'Normal ovary']",5,False,True,True
data/raw/OTU_2d/images/1110.JPG,5,Dermoid cyst,3,Theca cell tumour,0.3130427896976471,"[1, 3, 4, 5, 6, 7]","['Serous cystadenoma', 'Theca cell tumour', 'Clear cell carcinoma', 'Dermoid cyst', 'Simple cyst', 'Normal ovary']",6,False,True,False
data/raw/OTU_2d/images/1219.JPG,4,Clear cell carcinoma,6,Simple cyst,0.4640088379383087,"[1, 2, 3, 4, 6, 7]","['Serous cystadenoma', 'Teratoma', 'Theca cell tumour', 'Clear cell carcinoma', 'Simple cyst', 'Normal ovary']",6,False,True,False
data/raw/OTU_2d/images/1098.JPG,0,Chocolate cyst,5,Dermoid cyst,0.35084179043769836,"[0, 1, 3, 4, 5, 6, 7]","['Chocolate cyst', 'Serous cystadenoma', 'Theca cell tumour', 'Clear cell carcinoma', 'Dermoid cyst', 'Simple cyst', 'Normal ovary']",7,False,True,False
data/raw/OTU_2d/images/1353.JPG,1,Serous cystadenoma,2,Teratoma,0.42233896255493164,"[1, 2, 3, 4, 6, 7]","['Serous cystadenoma', 'Teratoma', 'Theca cell tumour', 'Clear cell carcinoma', 'Simple cyst', 'Normal ovary']",6,False,True,False
data/raw/OTU_2d/images/820.JPG,0,Chocolate cyst,0,Chocolate cyst,0.7941344380378723,"[0, 3, 4, 6, 7]","['Chocolate cyst', 'Theca cell tumour', 'Clear cell carcinoma', 'Simple cyst', 'Normal ovary']",5,False,True,True
data/raw/OTU_2d/images/830.JPG,6,Simple cyst,6,Simple cyst,0.8252757787704468,"[4, 6, 7]","['Clear cell carcinoma', 'Simple cyst', 'Normal ovary']",3,False,True,True
data/raw/OTU_2d/images/1233.JPG,1,Serous cystadenoma,1,Serous cystadenoma,0.8545777797698975,"[1, 3, 4, 6, 7]","['Serous cystadenoma', 'Theca cell tumour', 'Clear cell carcinoma', 'Simple cyst', 'Normal ovary']",5,False,True,True
data/raw/OTU_2d/images/127.JPG,5,Dermoid cyst,5,Dermoid cyst,0.5972440242767334,"[0, 1, 3, 4, 5, 7]","['Chocolate cyst', 'Serous cystadenoma', 'Theca cell tumour', 'Clear cell carcinoma', 'Dermoid cyst', 'Normal ovary']",6,False,True,True
data/raw/OTU_2d/images/571.JPG,1,Serous cystadenoma,1,Serous cystadenoma,0.3825528621673584,"[0, 1, 2, 4, 5, 6, 7]","['Chocolate cyst', 'Serous cystadenoma', 'Teratoma', 'Clear cell carcinoma', 'Dermoid cyst', 'Simple cyst', 'Normal ovary']",7,False,True,True
data/raw/OTU_2d/images/848.JPG,1,Serous cystadenoma,1,Serous cystadenoma,0.9076370000839233,"[1, 3, 4, 6, 7]","['Serous cystadenoma', 'Theca cell tumour', 'Clear cell carcinoma', 'Simple cyst', 'Normal ovary']",5,False,True,True
data/raw/OTU_2d/images/1160.JPG,0,Chocolate cyst,7,Normal ovary,0.5603636503219604,"[0, 3, 4, 5, 6, 7]","['Chocolate cyst', 'Theca cell tumour', 'Clear cell carcinoma', 'Dermoid cyst', 'Simple cyst', 'Normal ovary']",6,False,True,False
data/raw/OTU_2d/images/1057.JPG,2,Teratoma,2,Teratoma,0.9388151168823242,"[2, 3, 4, 7]","['Teratoma', 'Theca cell tumour', 'Clear cell carcinoma', 'Normal ovary']",4,False,True,True
data/raw/OTU_2d/images/92.JPG,1,Serous cystadenoma,1,Serous cystadenoma,0.8851208686828613,"[1, 3, 4, 6, 7]","['Serous cystadenoma', 'Theca cell tumour', 'Clear cell carcinoma', 'Simple cyst', 'Normal ovary']",5,False,True,True
data/raw/OTU_2d/images/1159.JPG,2,Teratoma,2,Teratoma,0.6342909336090088,"[2, 3, 4, 6, 7]","['Teratoma', 'Theca cell tumour', 'Clear cell carcinoma', 'Simple cyst', 'Normal ovary']",5,False,True,True
data/raw/OTU_2d/images/1041.JPG,1,Serous cystadenoma,1,Serous cystadenoma,0.5165218114852905,"[0, 1, 3, 4, 6, 7]","['Chocolate cyst', 'Serous cystadenoma', 'Theca cell tumour', 'Clear cell carcinoma', 'Simple cyst', 'Normal ovary']",6,False,True,True
data/raw/OTU_2d/images/1101.JPG,0,Chocolate cyst,2,Teratoma,0.7752227187156677,"[0, 2, 3, 4, 6, 7]","['Chocolate cyst', 'Teratoma', 'Theca cell tumour', 'Clear cell carcinoma', 'Simple cyst', 'Normal ovary']",6,False,True,False
data/raw/OTU_2d/images/428.JPG,3,Theca cell tumour,3,Theca cell tumour,0.6758460402488708,"[1, 2, 3, 4, 5, 6, 7]","['Serous cystadenoma', 'Teratoma', 'Theca cell tumour', 'Clear cell carcinoma', 'Dermoid cyst', 'Simple cyst', 'Normal ovary']",7,False,True,True
data/raw/OTU_2d/images/208.JPG,0,Chocolate cyst,0,Chocolate cyst,0.4346159100532532,"[0, 3, 4, 5, 6]","['Chocolate cyst', 'Theca cell tumour', 'Clear cell carcinoma', 'Dermoid cyst', 'Simple cyst']",5,False,True,True
data/raw/OTU_2d/images/1327.JPG,0,Chocolate cyst,0,Chocolate cyst,0.7288326621055603,"[0, 4, 6, 7]","['Chocolate cyst', 'Clear cell carcinoma', 'Simple cyst', 'Normal ovary']",4,False,True,True
data/raw/OTU_2d/images/1296.JPG,0,Chocolate cyst,0,Chocolate cyst,0.8342081904411316,"[0, 1, 2, 3, 4, 6, 7]","['Chocolate cyst', 'Serous cystadenoma', 'Teratoma', 'Theca cell tumour', 'Clear cell carcinoma', 'Simple cyst', 'Normal ovary']",7,False,True,True
data/raw/OTU_2d/images/612.JPG,1,Serous cystadenoma,1,Serous cystadenoma,0.9805070161819458,[1],['Serous cystadenoma'],1,True,True,True
data/raw/OTU_2d/images/1125.JPG,1,Serous cystadenoma,1,Serous cystadenoma,0.8856368660926819,"[1, 3, 4, 6, 7]","['Serous cystadenoma', 'Theca cell tumour', 'Clear cell carcinoma', 'Simple cyst', 'Normal ovary']",5,False,True,True
data/raw/OTU_2d/images/1118.JPG,1,Serous cystadenoma,1,Serous cystadenoma,0.6206827163696289,"[0, 1, 3, 4, 6, 7]","['Chocolate cyst', 'Serous cystadenoma', 'Theca cell tumour', 'Clear cell carcinoma', 'Simple cyst', 'Normal ovary']",6,False,True,True
data/raw/OTU_2d/images/1259.JPG,2,Teratoma,2,Teratoma,0.9211042523384094,"[2, 3, 4, 6, 7]","['Teratoma', 'Theca cell tumour', 'Clear cell carcinoma', 'Simple cyst', 'Normal ovary']",5,False,True,True
data/raw/OTU_2d/images/1400.JPG,2,Teratoma,5,Dermoid cyst,0.919523298740387,"[4, 5, 7]","['Clear cell carcinoma', 'Dermoid cyst', 'Normal ovary']",3,False,False,False
data/raw/OTU_2d/images/596.JPG,1,Serous cystadenoma,1,Serous cystadenoma,0.8322450518608093,"[0, 1, 4, 7]","['Chocolate cyst', 'Serous cystadenoma', 'Clear cell carcinoma', 'Normal ovary']",4,False,True,True
data/raw/OTU_2d/images/902.JPG,0,Chocolate cyst,0,Chocolate cyst,0.9159244894981384,"[0, 3, 4]","['Chocolate cyst', 'Theca cell tumour', 'Clear cell carcinoma']",3,False,True,True
data/raw/OTU_2d/images/915.JPG,6,Simple cyst,6,Simple cyst,0.41167816519737244,"[2, 3, 4, 5, 6, 7]","['Teratoma', 'Theca cell tumour', 'Clear cell carcinoma', 'Dermoid cyst', 'Simple cyst', 'Normal ovary']",6,False,True,True
data/raw/OTU_2d/images/321.JPG,1,Serous cystadenoma,1,Serous cystadenoma,0.8439974784851074,"[1, 3, 4, 6, 7]","['Serous cystadenoma', 'Theca cell tumour', 'Clear cell carcinoma', 'Simple cyst', 'Normal ovary']",5,False,True,True
data/raw/OTU_2d/images/1084.JPG,2,Teratoma,0,Chocolate cyst,0.6228064894676208,"[0, 1, 2, 3, 5, 6, 7]","['Chocolate cyst', 'Serous cystadenoma', 'Teratoma', 'Theca cell tumour', 'Dermoid cyst', 'Simple cyst', 'Normal ovary']",7,False,True,False
data/raw/OTU_2d/images/801.JPG,0,Chocolate cyst,1,Serous cystadenoma,0.670624852180481,"[1, 3, 7]","['Serous cystadenoma', 'Theca cell tumour', 'Normal ovary']",3,False,False,False
data/raw/OTU_2d/images/757.JPG,1,Serous cystadenoma,1,Serous cystadenoma,0.947577953338623,"[1, 3]","['Serous cystadenoma', 'Theca cell tumour']",2,False,True,True
data/raw/OTU_2d/images/451.JPG,0,Chocolate cyst,0,Chocolate cyst,0.6861663460731506,"[0, 1, 2, 3, 4, 6, 7]","['Chocolate cyst', 'Serous cystadenoma', 'Teratoma', 'Theca cell tumour', 'Clear cell carcinoma', 'Simple cyst', 'Normal ovary']",7,False,True,True
data/raw/OTU_2d/images/1265.JPG,0,Chocolate cyst,0,Chocolate cyst,0.6149262189865112,"[0, 1, 3, 4, 7]","['Chocolate cyst', 'Serous cystadenoma', 'Theca cell tumour', 'Clear cell carcinoma', 'Normal ovary']",5,False,True,True
data/raw/OTU_2d/images/628.JPG,3,Theca cell tumour,6,Simple cyst,0.9261593818664551,"[3, 6]","['Theca cell tumour', 'Simple cyst']",2,False,True,False
data/raw/OTU_2d/images/533.JPG,2,Teratoma,7,Normal ovary,0.3375895619392395,"[2, 3, 4, 5, 6, 7]","['Teratoma', 'Theca cell tumour', 'Clear cell carcinoma', 'Dermoid cyst', 'Simple cyst', 'Normal ovary']",6,False,True,False
data/raw/OTU_2d/images/765.JPG,2,Teratoma,2,Teratoma,0.8694571852684021,"[2, 3, 4, 6, 7]","['Teratoma', 'Theca cell tumour', 'Clear cell carcinoma', 'Simple cyst', 'Normal ovary']",5,False,True,True
data/raw/OTU_2d/images/1210.JPG,0,Chocolate cyst,0,Chocolate cyst,0.550447940826416,"[0, 3, 4, 5, 7]","['Chocolate cyst', 'Theca cell tumour', 'Clear cell carcinoma', 'Dermoid cyst', 'Normal ovary']",5,False,True,True
data/raw/OTU_2d/images/1237.JPG,4,Clear cell carcinoma,1,Serous cystadenoma,0.41162109375,"[1, 2, 3, 4, 6, 7]","['Serous cystadenoma', 'Teratoma', 'Theca cell tumour', 'Clear cell carcinoma', 'Simple cyst', 'Normal ovary']",6,False,True,False
data/raw/OTU_2d/images/153.JPG,3,Theca cell tumour,1,Serous cystadenoma,0.7241024971008301,"[1, 3, 6]","['Serous cystadenoma', 'Theca cell tumour', 'Simple cyst']",3,False,True,False
data/raw/OTU_2d/images/963.JPG,5,Dermoid cyst,5,Dermoid cyst,0.36923494935035706,"[3, 4, 5, 6, 7]","['Theca cell tumour', 'Clear cell carcinoma', 'Dermoid cyst', 'Simple cyst', 'Normal ovary']",5,False,True,True
data/raw/OTU_2d/images/433.JPG,2,Teratoma,2,Teratoma,0.5096721053123474,"[2, 3, 4, 6, 7]","['Teratoma', 'Theca cell tumour', 'Clear cell carcinoma', 'Simple cyst', 'Normal ovary']",5,False,True,True
data/raw/OTU_2d/images/1129.JPG,1,Serous cystadenoma,1,Serous cystadenoma,0.7784059643745422,"[1, 2, 3, 4, 5, 6, 7]","['Serous cystadenoma', 'Teratoma', 'Theca cell tumour', 'Clear cell carcinoma', 'Dermoid cyst', 'Simple cyst', 'Normal ovary']",7,False,True,True
data/raw/OTU_2d/images/513.JPG,2,Teratoma,2,Teratoma,0.6161101460456848,"[0, 2, 3, 4, 5, 6, 7]","['Chocolate cyst', 'Teratoma', 'Theca cell tumour', 'Clear cell carcinoma', 'Dermoid cyst', 'Simple cyst', 'Normal ovary']",7,False,True,True
data/raw/OTU_2d/images/836.JPG,3,Theca cell tumour,3,Theca cell tumour,0.993744432926178,"[3, 4]","['Theca cell tumour', 'Clear cell carcinoma']",2,False,True,True
data/raw/OTU_2d/images/815.JPG,1,Serous cystadenoma,1,Serous cystadenoma,0.687129557132721,"[1, 3, 4, 5, 6, 7]","['Serous cystadenoma', 'Theca cell tumour', 'Clear cell carcinoma', 'Dermoid cyst', 'Simple cyst', 'Normal ovary']",6,False,True,True
data/raw/OTU_2d/images/717.JPG,0,Chocolate cyst,0,Chocolate cyst,0.790026068687439,"[0, 3, 4, 5, 6, 7]","['Chocolate cyst', 'Theca cell tumour', 'Clear cell carcinoma', 'Dermoid cyst', 'Simple cyst', 'Normal ovary']",6,False,True,True
data/raw/OTU_2d/images/282.JPG,6,Simple cyst,5,Dermoid cyst,0.8958601951599121,"[5, 7]","['Dermoid cyst', 'Normal ovary']",2,False,False,False
data/raw/OTU_2d/images/142.JPG,5,Dermoid cyst,5,Dermoid cyst,0.3335455656051636,"[1, 3, 4, 5, 6, 7]","['Serous cystadenoma', 'Theca cell tumour', 'Clear cell carcinoma', 'Dermoid cyst', 'Simple cyst', 'Normal ovary']",6,False,True,True
data/raw/OTU_2d/images/1070.JPG,2,Teratoma,0,Chocolate cyst,0.5724347233772278,"[0, 1, 2, 3, 4, 6, 7]","['Chocolate cyst', 'Serous cystadenoma', 'Teratoma', 'Theca cell tumour', 'Clear cell carcinoma', 'Simple cyst', 'Normal ovary']",7,False,True,False
data/raw/OTU_2d/images/1198.JPG,0,Chocolate cyst,5,Dermoid cyst,0.6832341551780701,"[0, 1, 3, 4, 5, 6, 7]","['Chocolate cyst', 'Serous cystadenoma', 'Theca cell tumour', 'Clear cell carcinoma', 'Dermoid cyst', 'Simple cyst', 'Normal ovary']",7,False,True,False
data/raw/OTU_2d/images/1412.JPG,1,Serous cystadenoma,1,Serous cystadenoma,0.8891181945800781,"[1, 3, 5]","['Serous cystadenoma', 'Theca cell tumour', 'Dermoid cyst']",3,False,True,True
data/raw/OTU_2d/images/951.JPG,2,Teratoma,2,Teratoma,0.28431662917137146,"[0, 1, 2, 3, 4, 6, 7]","['Chocolate cyst', 'Serous cystadenoma', 'Teratoma', 'Theca cell tumour', 'Clear cell carcinoma', 'Simple cyst', 'Normal ovary']",7,False,True,True
data/raw/OTU_2d/images/624.JPG,3,Theca cell tumour,5,Dermoid cyst,0.37025439739227295,"[4, 5, 6]","['Clear cell carcinoma', 'Dermoid cyst', 'Simple cyst']",3,False,False,False
data/raw/OTU_2d/images/938.JPG,2,Teratoma,2,Teratoma,0.8639968037605286,"[2, 3, 4, 5, 6, 7]","['Teratoma', 'Theca cell tumour', 'Clear cell carcinoma', 'Dermoid cyst', 'Simple cyst', 'Normal ovary']",6,False,True,True
data/raw/OTU_2d/images/265.JPG,5,Dermoid cyst,5,Dermoid cyst,0.6724053621292114,"[0, 1, 2, 3, 4, 5, 7]","['Chocolate cyst', 'Serous cystadenoma', 'Teratoma', 'Theca cell tumour', 'Clear cell carcinoma', 'Dermoid cyst', 'Normal ovary']",7,False,True,True
data/raw/OTU_2d/images/1345.JPG,0,Chocolate cyst,2,Teratoma,0.3971222937107086,"[0, 1, 2, 4, 5, 6, 7]","['Chocolate cyst', 'Serous cystadenoma', 'Teratoma', 'Clear cell carcinoma', 'Dermoid cyst', 'Simple cyst', 'Normal ovary']",7,False,True,False
data/raw/OTU_2d/images/895.JPG,6,Simple cyst,6,Simple cyst,0.712876558303833,"[3, 4, 6, 7]","['Theca cell tumour', 'Clear cell carcinoma', 'Simple cyst', 'Normal ovary']",4,False,True,True
data/raw/OTU_2d/images/173.JPG,2,Teratoma,2,Teratoma,0.8633307218551636,"[2, 3, 4, 6]","['Teratoma', 'Theca cell tumour', 'Clear cell carcinoma', 'Simple cyst']",4,False,True,True
data/raw/OTU_2d/images/46.JPG,2,Teratoma,0,Chocolate cyst,0.39658287167549133,"[0, 1, 2, 3, 4, 7]","['Chocolate cyst', 'Serous cystadenoma', 'Teratoma', 'Theca cell tumour', 'Clear cell carcinoma', 'Normal ovary']",6,False,True,False
data/raw/OTU_2d/images/244.JPG,5,Dermoid cyst,5,Dermoid cyst,0.9698278903961182,[5],['Dermoid cyst'],1,True,True,True
data/raw/OTU_2d/images/1007.JPG,0,Chocolate cyst,0,Chocolate cyst,0.6449532508850098,"[0, 3, 4, 5, 6, 7]","['Chocolate cyst', 'Theca cell tumour', 'Clear cell carcinoma', 'Dermoid cyst', 'Simple cyst', 'Normal ovary']",6,False,True,True
data/raw/OTU_2d/images/1332.JPG,2,Teratoma,2,Teratoma,0.8565585017204285,"[1, 2, 3, 4, 6, 7]","['Serous cystadenoma', 'Teratoma', 'Theca cell tumour', 'Clear cell carcinoma', 'Simple cyst', 'Normal ovary']",6,False,True,True
data/raw/OTU_2d/images/29.JPG,0,Chocolate cyst,0,Chocolate cyst,0.8207593560218811,"[0, 3, 4, 7]","['Chocolate cyst', 'Theca cell tumour', 'Clear cell carcinoma', 'Normal ovary']",4,False,True,True
data/raw/OTU_2d/images/360.JPG,3,Theca cell tumour,3,Theca cell tumour,0.841694176197052,"[1, 2, 3, 4, 5, 6, 7]","['Serous cystadenoma', 'Teratoma', 'Theca cell tumour', 'Clear cell carcinoma', 'Dermoid cyst', 'Simple cyst', 'Normal ovary']",7,False,True,True
data/raw/OTU_2d/images/416.JPG,1,Serous cystadenoma,1,Serous cystadenoma,0.8169153332710266,"[1, 3, 4, 6, 7]","['Serous cystadenoma', 'Theca cell tumour', 'Clear cell carcinoma', 'Simple cyst', 'Normal ovary']",5,False,True,True
data/raw/OTU_2d/images/667.JPG,1,Serous cystadenoma,4,Clear cell carcinoma,0.6154360175132751,"[1, 2, 3, 4, 6, 7]","['Serous cystadenoma', 'Teratoma', 'Theca cell tumour', 'Clear cell carcinoma', 'Simple cyst', 'Normal ovary']",6,False,True,False
data/raw/OTU_2d/images/605.JPG,3,Theca cell tumour,3,Theca cell tumour,0.9843385815620422,"[3, 4]","['Theca cell tumour', 'Clear cell carcinoma']",2,False,True,True
data/raw/OTU_2d/images/969.JPG,2,Teratoma,2,Teratoma,0.9247219562530518,"[2, 4]","['Teratoma', 'Clear cell carcinoma']",2,False,True,True
data/raw/OTU_2d/images/55.JPG,2,Teratoma,4,Clear cell carcinoma,0.5362144708633423,"[0, 2, 3, 4, 7]","['Chocolate cyst', 'Teratoma', 'Theca cell tumour', 'Clear cell carcinoma', 'Normal ovary']",5,False,True,False
data/raw/OTU_2d/images/1314.JPG,5,Dermoid cyst,5,Dermoid cyst,0.8712133765220642,"[3, 4, 5, 7]","['Theca cell tumour', 'Clear cell carcinoma', 'Dermoid cyst', 'Normal ovary']",4,False,True,True
data/raw/OTU_2d/images/235.JPG,2,Teratoma,2,Teratoma,0.6325536966323853,"[2, 3, 4, 5, 6, 7]","['Teratoma', 'Theca cell tumour', 'Clear cell carcinoma', 'Dermoid cyst', 'Simple cyst', 'Normal ovary']",6,False,True,True
data/raw/OTU_2d/images/214.JPG,6,Simple cyst,6,Simple cyst,0.32304295897483826,"[0, 1, 3, 4, 5, 6, 7]","['Chocolate cyst', 'Serous cystadenoma', 'Theca cell tumour', 'Clear cell carcinoma', 'Dermoid cyst', 'Simple cyst', 'Normal ovary']",7,False,True,True
data/raw/OTU_2d/images/986.JPG,3,Theca cell tumour,5,Dermoid cyst,0.4902961254119873,"[0, 3, 4, 5, 7]","['Chocolate cyst', 'Theca cell tumour', 'Clear cell carcinoma', 'Dermoid cyst', 'Normal ovary']",5,False,True,False
data/raw/OTU_2d/images/761.JPG,1,Serous cystadenoma,7,Normal ovary,0.6632444858551025,"[1, 3, 4, 6, 7]","['Serous cystadenoma', 'Theca cell tumour', 'Clear cell carcinoma', 'Simple cyst', 'Normal ovary']",5,False,True,False
data/raw/OTU_2d/images/795.JPG,6,Simple cyst,4,Clear cell carcinoma,0.33437588810920715,"[3, 4, 5, 6, 7]","['Theca cell tumour', 'Clear cell carcinoma', 'Dermoid cyst', 'Simple cyst', 'Normal ovary']",5,False,True,False
data/raw/OTU_2d/images/1246.JPG,0,Chocolate cyst,0,Chocolate cyst,0.9244709610939026,"[0, 1, 3, 4, 6, 7]","['Chocolate cyst', 'Serous cystadenoma', 'Theca cell tumour', 'Clear cell carcinoma', 'Simple cyst', 'Normal ovary']",6,False,True,True
data/raw/OTU_2d/images/1386.JPG,1,Serous cystadenoma,1,Serous cystadenoma,0.5557423233985901,"[1, 2, 3, 4, 5, 6, 7]","['Serous cystadenoma', 'Teratoma', 'Theca cell tumour', 'Clear cell carcinoma', 'Dermoid cyst', 'Simple cyst', 'Normal ovary']",7,False,True,True
data/raw/OTU_2d/images/946.JPG,2,Teratoma,2,Teratoma,0.9440595507621765,"[2, 3, 4, 6, 7]","['Teratoma', 'Theca cell tumour', 'Clear cell carcinoma', 'Simple cyst', 'Normal ovary']",5,False,True,True
data/raw/OTU_2d/images/599.JPG,4,Clear cell carcinoma,5,Dermoid cyst,0.6602921485900879,"[0, 3, 4, 5, 7]","['Chocolate cyst', 'Theca cell tumour', 'Clear cell carcinoma', 'Dermoid cyst', 'Normal ovary']",5,False,True,False
data/raw/OTU_2d/images/1152.JPG,3,Theca cell tumour,4,Clear cell carcinoma,0.8685876727104187,"[3, 4, 6, 7]","['Theca cell tumour', 'Clear cell carcinoma', 'Simple cyst', 'Normal ovary']",4,False,True,False
data/raw/OTU_2d/images/942.JPG,2,Teratoma,2,Teratoma,0.8955172896385193,"[2, 3, 4, 7]","['Teratoma', 'Theca cell tumour', 'Clear cell carcinoma', 'Normal ovary']",4,False,True,True
data/raw/OTU_2d/images/1395.JPG,2,Teratoma,2,Teratoma,0.9843966364860535,[2],['Teratoma'],1,True,True,True
